State,Fraction,RepNum,Motif
'01',0.49892080312102455,1,TS
'10',0.4671770635437207,1,TS
'11',0.019543831164932187,1,TS
'00',0.014358302170322567,1,TS
'01',0.49879185215648486,2,TS
'10',0.4649713172453749,2,TS
'11',0.02645937835520187,2,TS
'00',0.009777452242938378,2,TS
'10',0.4873961545785648,3,TS
'01',0.47273218690970054,3,TS
'11',0.032190442053451805,3,TS
'00',0.0076812164582828624,3,TS
